id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
4963,benrenshoucui,2.1,询问账单日能否处理账单,好的我听到了,好的我听到了,3.1,账单日前能处理,yes
4970,benrenshoucui,2.1,询问账单日能否处理账单,号以前是吧,号以前是吧,-99.0,无效语义,invalid
4973,benrenshoucui,2.1,询问账单日能否处理账单,自己,自己,-99.0,无效语义,invalid
4983,benrenshoucui,2.1,询问账单日能否处理账单,哦能能能能现在就能处理,哦能现在就能处理,3.1,账单日前能处理,yes
4984,benrenshoucui,2.1,询问账单日能否处理账单,哦可以可以可以可以啊,哦可以啊,3.1,账单日前能处理,yes
4992,benrenshoucui,2.1,询问账单日能否处理账单,好的可以嗯嗯嗯,好的可以嗯,3.1,账单日前能处理,yes
4994,benrenshoucui,2.1,询问账单日能否处理账单,能能能好,能能能好,3.1,账单日前能处理,yes
4996,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以的谢谢啊,嗯可以的谢谢啊,3.1,账单日前能处理,yes
5003,benrenshoucui,2.1,询问账单日能否处理账单,啊可以呀,啊可以呀,3.1,账单日前能处理,yes
5019,benrenshoucui,2.1,询问账单日能否处理账单,可以可以可以我不玩了,可以我不玩了,3.1,账单日前能处理,yes
5020,benrenshoucui,2.1,询问账单日能否处理账单,嗯对可以可以,嗯对可以,3.1,账单日前能处理,yes
5025,benrenshoucui,2.1,询问账单日能否处理账单,我又不,我又不,-99.0,无效语义,invalid
5034,benrenshoucui,2.1,询问账单日能否处理账单,我讲话他听不清啊,我讲话他听不清啊,3.1,账单日前能处理,yes
5035,benrenshoucui,2.1,询问账单日能否处理账单,月号肯定能还款的呀,月号肯定能还款的呀,3.1,账单日前能处理,yes
5049,benrenshoucui,2.1,询问账单日能否处理账单,嗯嗯嗯有好多啊,嗯有好多啊,-99.0,无效语义,invalid
5051,benrenshoucui,2.1,询问账单日能否处理账单,啊好的能不能处理,啊好的能不能处理,-99.0,无效语义,invalid
5055,benrenshoucui,2.1,询问账单日能否处理账单,上面的车子呢,上面的车子呢,-99.0,无效语义,invalid
5060,benrenshoucui,2.1,询问账单日能否处理账单,哦好好好的好的好的,哦好好好的,3.1,账单日前能处理,yes
5063,benrenshoucui,2.1,询问账单日能否处理账单,哎没事没事你说,哎没事你说,-99.0,无效语义,invalid
5068,benrenshoucui,2.1,询问账单日能否处理账单,哦哦我我我明天去处理明天去处理,哦我明天去处理明天去处理,3.1,账单日前能处理,yes
5073,benrenshoucui,2.1,询问账单日能否处理账单,哦我下午下午我需要下午就处理马上去处理的,哦我下午我需要下午就处理马上去处理的,3.1,账单日前能处理,yes
5076,benrenshoucui,2.1,询问账单日能否处理账单,可以呀我的我我晚上之前还我忘记了不好意思啊,可以呀我的我晚上之前还我忘记了不好意思啊,3.1,账单日前能处理,yes
5078,benrenshoucui,2.1,询问账单日能否处理账单,我现在都要来还呢,我现在都要来还呢,3.1,账单日前能处理,yes
5086,benrenshoucui,2.1,询问账单日能否处理账单,可以可以可以嗯嗯,可以嗯,3.1,账单日前能处理,yes
5087,benrenshoucui,2.1,询问账单日能否处理账单,我下午叫下午那个,我下午叫下午那个,3.1,账单日前能处理,yes
5090,benrenshoucui,2.1,询问账单日能否处理账单,处理能处理嗯,处理能处理嗯,3.1,账单日前能处理,yes
5093,benrenshoucui,2.1,询问账单日能否处理账单,我靠不住,我靠不住,-99.0,无效语义,invalid
5096,benrenshoucui,2.1,询问账单日能否处理账单,哎好的我知道了,哎好的我知道了,3.1,账单日前能处理,yes
5100,benrenshoucui,2.1,询问账单日能否处理账单,嗯好好好好想起来一下这这两天正忙这挺忙的鞋我尽快的啊嗯,嗯好好想起来一下这两天正忙这挺忙的鞋我尽快的啊嗯,3.1,账单日前能处理,yes
5110,benrenshoucui,2.1,询问账单日能否处理账单,关闭,关闭,-99.0,无效语义,invalid
5111,benrenshoucui,2.1,询问账单日能否处理账单,你等你会,你等你会,-99.0,无效语义,invalid
5115,benrenshoucui,2.1,询问账单日能否处理账单,啊能能能能我我真忘了,啊能我真忘了,3.1,账单日前能处理,yes
5123,benrenshoucui,2.1,询问账单日能否处理账单,嗯行行,嗯行行,3.1,账单日前能处理,yes
5128,benrenshoucui,2.1,询问账单日能否处理账单,能能能喂,能能能喂,3.1,账单日前能处理,yes
5129,benrenshoucui,2.1,询问账单日能否处理账单,你讲,你讲,-99.0,无效语义,invalid
5140,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以没问题,嗯可以没问题,3.1,账单日前能处理,yes
5142,benrenshoucui,2.1,询问账单日能否处理账单,然后,然后,-99.0,无效语义,invalid
5153,benrenshoucui,2.1,询问账单日能否处理账单,没钱可以啊我我忘记了最近,没钱可以啊我忘记了最近,3.1,账单日前能处理,yes
5159,benrenshoucui,2.1,询问账单日能否处理账单,哦可以我忘了,哦可以我忘了,3.1,账单日前能处理,yes
5162,benrenshoucui,2.1,询问账单日能否处理账单,那可以可以可以可以,那可以,3.1,账单日前能处理,yes
5163,benrenshoucui,2.1,询问账单日能否处理账单,行行行呃月日就可以我这两天哎我问你问我主要是我那个钱嘛因为那个呃人家单位上没打过来因为好多都是电子稿都没办法我忘记了,行行行呃月日就可以我这两天哎我问你问我主要是我那个钱嘛因为那个呃人家单位上没打过来因为好多都是电子稿都没办法我忘记了,3.1,账单日前能处理,yes
5165,benrenshoucui,2.1,询问账单日能否处理账单,可以可以可以没问题嗯嗯嗯,可以没问题嗯,3.1,账单日前能处理,yes
5184,benrenshoucui,2.1,询问账单日能否处理账单,月日可以,月日可以,3.1,账单日前能处理,yes
5190,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以可以的,嗯可以的,3.1,账单日前能处理,yes
5191,benrenshoucui,2.1,询问账单日能否处理账单,啊是啊,啊是啊,-99.0,无效语义,invalid
5196,benrenshoucui,2.1,询问账单日能否处理账单,嗯嗯嗯好的,嗯好的,3.1,账单日前能处理,yes
5202,benrenshoucui,2.1,询问账单日能否处理账单,说说说,说,-99.0,无效语义,invalid
5203,benrenshoucui,2.1,询问账单日能否处理账单,哎我今天就去今天就处理以后就处理马上处理,哎我今天就去今天就处理以后就处理马上处理,3.1,账单日前能处理,yes
5205,benrenshoucui,2.1,询问账单日能否处理账单,等的可以的,等的可以的,3.1,账单日前能处理,yes
5207,benrenshoucui,2.1,询问账单日能否处理账单,嗯嗯我知道了,嗯我知道了,3.1,账单日前能处理,yes
5208,benrenshoucui,2.1,询问账单日能否处理账单,哎好可以,哎好可以,3.1,账单日前能处理,yes
5229,benrenshoucui,2.1,询问账单日能否处理账单,好好我马上处理然后又是一号处理,好好我马上处理然后又是一号处理,3.1,账单日前能处理,yes
5239,benrenshoucui,2.1,询问账单日能否处理账单,微信,微信,-99.0,无效语义,invalid
5244,benrenshoucui,2.1,询问账单日能否处理账单,嗯哎哎,嗯哎,-99.0,无效语义,invalid
5248,benrenshoucui,2.1,询问账单日能否处理账单,哦可可以可以,哦可可以,3.1,账单日前能处理,yes
5255,benrenshoucui,2.1,询问账单日能否处理账单,哦忘了啊我现在给你处理一下,哦忘了啊我现在给你处理一下,3.1,账单日前能处理,yes
5258,benrenshoucui,2.1,询问账单日能否处理账单,可以肯定可以,可以肯定可以,3.1,账单日前能处理,yes
5262,benrenshoucui,2.1,询问账单日能否处理账单,喂喂你好嗯,喂喂你好嗯,3.1,账单日前能处理,yes
5264,benrenshoucui,2.1,询问账单日能否处理账单,喂你在听见吗,喂你在听见吗,-99.0,无效语义,invalid
5273,benrenshoucui,2.1,询问账单日能否处理账单,哦可以可以嗯嗯,哦可以嗯,3.1,账单日前能处理,yes
5275,benrenshoucui,2.1,询问账单日能否处理账单,不是我那算了吧那算你算算算算算啊,不是我那算了吧那算你算算算啊,-99.0,无效语义,invalid
5277,benrenshoucui,2.1,询问账单日能否处理账单,买买买可以处理的完全没问题,买买买可以处理的完全没问题,3.1,账单日前能处理,yes
5292,benrenshoucui,2.1,询问账单日能否处理账单,好那那那今天今天明天就处理掉啊不好意思啊,好那今天明天就处理掉啊不好意思啊,3.1,账单日前能处理,yes
5297,benrenshoucui,2.1,询问账单日能否处理账单,哦一会我就还了,哦一会我就还了,3.1,账单日前能处理,yes
5301,benrenshoucui,2.1,询问账单日能否处理账单,日不用今天今天今天晚上就可以号号晚上,日不用今天晚上就可以号晚上,3.1,账单日前能处理,yes
5303,benrenshoucui,2.1,询问账单日能否处理账单,啊我知道知道知道,啊我知道知道,3.1,账单日前能处理,yes
5309,benrenshoucui,2.1,询问账单日能否处理账单,你能能能能,你能,3.1,账单日前能处理,yes
5325,benrenshoucui,2.1,询问账单日能否处理账单,嗯好的好的确定确定,嗯好的确定,3.1,账单日前能处理,yes
5328,benrenshoucui,2.1,询问账单日能否处理账单,哦行行行好的,哦行行行好的,3.1,账单日前能处理,yes
5331,benrenshoucui,2.1,询问账单日能否处理账单,能能没问题我星期一估计就走掉了,能能没问题我星期一估计就走掉了,3.1,账单日前能处理,yes
5332,benrenshoucui,2.1,询问账单日能否处理账单,好的一会我就处理,好的一会我就处理,3.1,账单日前能处理,yes
5336,benrenshoucui,2.1,询问账单日能否处理账单,呃那个能处理什么玩,呃那个能处理什么玩,-99.0,无效语义,invalid
5339,benrenshoucui,2.1,询问账单日能否处理账单,好的我等一会打过去,好的我等一会打过去,3.1,账单日前能处理,yes
5340,benrenshoucui,2.1,询问账单日能否处理账单,啊可以嗯,啊可以嗯,3.1,账单日前能处理,yes
5345,benrenshoucui,2.1,询问账单日能否处理账单,嗯嗯哦哦你说,嗯哦你说,-99.0,无效语义,invalid
5348,benrenshoucui,2.1,询问账单日能否处理账单,哎讲讲讲,哎讲讲讲,-99.0,无效语义,invalid
5351,benrenshoucui,2.1,询问账单日能否处理账单,啊好好谢谢再见算了知道了啊,啊好好谢谢再见算了知道了啊,3.1,账单日前能处理,yes
5357,benrenshoucui,2.1,询问账单日能否处理账单,没问题啊行,没问题啊行,3.1,账单日前能处理,yes
5361,benrenshoucui,2.1,询问账单日能否处理账单,你好我这个,你好我这个,-99.0,无效语义,invalid
5370,benrenshoucui,2.1,询问账单日能否处理账单,我知道了我知道了我知道了,我知道了,3.1,账单日前能处理,yes
5374,benrenshoucui,2.1,询问账单日能否处理账单,嗯啊我可可以都不等会就处理一下吗,嗯啊我可可以都不等会就处理一下吗,3.1,账单日前能处理,yes
5376,benrenshoucui,2.1,询问账单日能否处理账单,哦可以可以可以好的我下午回去好吧,哦可以好的我下午回去好吧,3.1,账单日前能处理,yes
5379,benrenshoucui,2.1,询问账单日能否处理账单,月可以月可以可以可以,月可以月可以,3.1,账单日前能处理,yes
5382,benrenshoucui,2.1,询问账单日能否处理账单,啊啊可以马上马上马上,啊可以马上,3.1,账单日前能处理,yes
5384,benrenshoucui,2.1,询问账单日能否处理账单,哦哦好好不好意思我忘记了哦好谢谢谢谢可以,哦好好不好意思我忘记了哦好谢谢可以,3.1,账单日前能处理,yes
5385,benrenshoucui,2.1,询问账单日能否处理账单,啥就啥嗯没问题没问题,啥就啥嗯没问题,3.1,账单日前能处理,yes
5386,benrenshoucui,2.1,询问账单日能否处理账单,啊那问题嗯,啊那问题嗯,3.1,账单日前能处理,yes
5393,benrenshoucui,2.1,询问账单日能否处理账单,哦可以啊我忘了啊等一下去搞了,哦可以啊我忘了啊等一下去搞了,3.1,账单日前能处理,yes
5401,benrenshoucui,2.1,询问账单日能否处理账单,你在说什么活卡,你在说什么活卡,-99.0,无效语义,invalid
5415,benrenshoucui,2.1,询问账单日能否处理账单,喂呃是的,喂呃是的,3.1,账单日前能处理,yes
5420,benrenshoucui,2.1,询问账单日能否处理账单,哦是我的,哦是我的,-99.0,无效语义,invalid
5429,benrenshoucui,2.1,询问账单日能否处理账单,支付宝然后好的好的,支付宝然后好的,3.1,账单日前能处理,yes
5433,benrenshoucui,2.1,询问账单日能否处理账单,可以的那件我我喜欢你听不见吗,可以的那件我喜欢你听不见吗,3.1,账单日前能处理,yes
5436,benrenshoucui,2.1,询问账单日能否处理账单,哦好吧好吧好好好好,哦好吧好吧好好,3.1,账单日前能处理,yes
5437,benrenshoucui,2.1,询问账单日能否处理账单,啊那可以嗯,啊那可以嗯,3.1,账单日前能处理,yes
5440,benrenshoucui,2.1,询问账单日能否处理账单,可以可以可以又过期了是吧,可以又过期了是吧,3.1,账单日前能处理,yes
5441,benrenshoucui,2.1,询问账单日能否处理账单,嗯能的等等等等我知道,嗯能的等等等等我知道,3.1,账单日前能处理,yes
5447,benrenshoucui,2.1,询问账单日能否处理账单,认出的能处理这,认出的能处理这,-99.0,无效语义,invalid
5451,benrenshoucui,2.1,询问账单日能否处理账单,哦哦哦那那那我今天我去今天就给他发了今天晚上上面的还上好吧嗯嗯嗯我忘记了嗯嗯嗯,哦哦哦那我今天我去今天就给他发了今天晚上上面的还上好吧嗯我忘记了嗯,3.1,账单日前能处理,yes
5453,benrenshoucui,2.1,询问账单日能否处理账单,我就问一下我的余额号可以不,我就问一下我的余额号可以不,-99.0,无效语义,invalid
5454,benrenshoucui,2.1,询问账单日能否处理账单,呃对对对对对对我知道,呃对我知道,3.1,账单日前能处理,yes
5458,benrenshoucui,2.1,询问账单日能否处理账单,啊可以可以我我之前是忘记了我刚看的我刚刚喜欢起来我刚才看见了,啊可以我之前是忘记了我刚看的我刚刚喜欢起来我刚才看见了,3.1,账单日前能处理,yes
5482,benrenshoucui,2.1,询问账单日能否处理账单,啊可以可以不我我接电话去啊,啊可以不我接电话去啊,3.1,账单日前能处理,yes
5483,benrenshoucui,2.1,询问账单日能否处理账单,呃可以处理呀还没到时间不是吗嗯喂,呃可以处理呀还没到时间不是吗嗯喂,3.1,账单日前能处理,yes
5497,benrenshoucui,2.1,询问账单日能否处理账单,呃呃忘记了今天天已经装进去了今天已经还还回去,呃忘记了今天天已经装进去了今天已经还回去,3.1,账单日前能处理,yes
5513,benrenshoucui,2.1,询问账单日能否处理账单,呃可以的,呃可以的,3.1,账单日前能处理,yes
5514,benrenshoucui,2.1,询问账单日能否处理账单,啊可以没问题问题我是这几天就参加培训营手机收上去了,啊可以没问题问题我是这几天就参加培训营手机收上去了,3.1,账单日前能处理,yes
5520,benrenshoucui,2.1,询问账单日能否处理账单,哦能好好的啊,哦能好好的啊,3.1,账单日前能处理,yes
5526,benrenshoucui,2.1,询问账单日能否处理账单,日前能能能能能能,日前能能能,3.1,账单日前能处理,yes
5534,benrenshoucui,2.1,询问账单日能否处理账单,嗯嗯可以的可以,嗯可以的可以,3.1,账单日前能处理,yes
5536,benrenshoucui,2.1,询问账单日能否处理账单,对明天,对明天,3.1,账单日前能处理,yes
5538,benrenshoucui,2.1,询问账单日能否处理账单,报完了报完了对忘了,报完了报完了对忘了,-99.0,无效语义,invalid
5539,benrenshoucui,2.1,询问账单日能否处理账单,刚好上午晚上了,刚好上午晚上了,3.1,账单日前能处理,yes
5541,benrenshoucui,2.1,询问账单日能否处理账单,呃可以处理我现在就还,呃可以处理我现在就还,3.1,账单日前能处理,yes
5543,benrenshoucui,2.1,询问账单日能否处理账单,几点发几点就翻了,几点发几点就翻了,-99.0,无效语义,invalid
5547,benrenshoucui,2.1,询问账单日能否处理账单,今天会不进去,今天会不进去,-99.0,无效语义,invalid
5552,benrenshoucui,2.1,询问账单日能否处理账单,啊对对对对,啊对,-99.0,无效语义,invalid
5569,benrenshoucui,2.1,询问账单日能否处理账单,哦哦好好好知道了知道知道这个忘掉,哦好好好知道了知道这个忘掉,3.1,账单日前能处理,yes
5570,benrenshoucui,2.1,询问账单日能否处理账单,哦好好好知道了知道了嗯嗯嗯,哦好好好知道了嗯,3.1,账单日前能处理,yes
5571,benrenshoucui,2.1,询问账单日能否处理账单,哦可以可以哦对对对我都忘掉了呗,哦可以哦对我都忘掉了呗,3.1,账单日前能处理,yes
5580,benrenshoucui,2.1,询问账单日能否处理账单,啊能能能能可以,啊能可以,3.1,账单日前能处理,yes
5584,benrenshoucui,2.1,询问账单日能否处理账单,好好可以可以是吧是吧,好好可以是吧是吧,3.1,账单日前能处理,yes
5593,benrenshoucui,2.1,询问账单日能否处理账单,嗯尽量吧,嗯尽量吧,3.1,账单日前能处理,yes
5594,benrenshoucui,2.1,询问账单日能否处理账单,哈喽,哈喽,-99.0,无效语义,invalid
5602,benrenshoucui,2.1,询问账单日能否处理账单,算能能能,算能能,3.1,账单日前能处理,yes
5605,benrenshoucui,2.1,询问账单日能否处理账单,喂可以,喂可以,3.1,账单日前能处理,yes
5608,benrenshoucui,2.1,询问账单日能否处理账单,哦好的可以,哦好的可以,3.1,账单日前能处理,yes
5609,benrenshoucui,2.1,询问账单日能否处理账单,哦可以可以我忘了,哦可以我忘了,3.1,账单日前能处理,yes
5613,benrenshoucui,2.1,询问账单日能否处理账单,好啊没有你没问题今天下午就可以,好啊没有你没问题今天下午就可以,3.1,账单日前能处理,yes
5622,benrenshoucui,2.1,询问账单日能否处理账单,装修,装修,-99.0,无效语义,invalid
5628,benrenshoucui,2.1,询问账单日能否处理账单,你说话呀,你说话呀,3.1,账单日前能处理,yes
5632,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以处理,嗯可以处理,3.1,账单日前能处理,yes
5633,benrenshoucui,2.1,询问账单日能否处理账单,好的知道了啊,好的知道了啊,3.1,账单日前能处理,yes
5642,benrenshoucui,2.1,询问账单日能否处理账单,啊能能能能能我忘了忘了忘了忘了,啊能我忘了忘了忘了忘了,3.1,账单日前能处理,yes
5648,benrenshoucui,2.1,询问账单日能否处理账单,可以可以走了后来我知道了嗯,可以走了后来我知道了嗯,3.1,账单日前能处理,yes
5653,benrenshoucui,2.1,询问账单日能否处理账单,哦哦哦等七六我还上去忘记了,哦哦哦等七六我还上去忘记了,3.1,账单日前能处理,yes
5655,benrenshoucui,2.1,询问账单日能否处理账单,嗯行行行好的嗯嗯,嗯行行行好的嗯,3.1,账单日前能处理,yes
5656,benrenshoucui,2.1,询问账单日能否处理账单,哦哦知道,哦知道,3.1,账单日前能处理,yes
5658,benrenshoucui,2.1,询问账单日能否处理账单,啊我知道我知道我知道,啊我知道,3.1,账单日前能处理,yes
5667,benrenshoucui,2.1,询问账单日能否处理账单,啊能处理张处理,啊能处理张处理,3.1,账单日前能处理,yes
5669,benrenshoucui,2.1,询问账单日能否处理账单,可以可以没问题我明天就给处理明天星期一,可以没问题我明天就给处理明天星期一,3.1,账单日前能处理,yes
5682,benrenshoucui,2.1,询问账单日能否处理账单,哦那可以可以一定一定一定好不好,哦那可以一定好不好,3.1,账单日前能处理,yes
5685,benrenshoucui,2.1,询问账单日能否处理账单,这个是,这个是,3.1,账单日前能处理,yes
5694,benrenshoucui,2.1,询问账单日能否处理账单,哦哦那行我听到就在今天现在发给他啊哎,哦那行我听到就在今天现在发给他啊哎,3.1,账单日前能处理,yes
5696,benrenshoucui,2.1,询问账单日能否处理账单,啊可以我今天处理哈,啊可以我今天处理哈,3.1,账单日前能处理,yes
5701,benrenshoucui,2.1,询问账单日能否处理账单,嗯那行那那那好的,嗯那行那好的,3.1,账单日前能处理,yes
5720,benrenshoucui,2.1,询问账单日能否处理账单,好的我没问题,好的我没问题,3.1,账单日前能处理,yes
5728,benrenshoucui,2.1,询问账单日能否处理账单,啊可以可以可以我忘了不好意思,啊可以我忘了不好意思,3.1,账单日前能处理,yes
5731,benrenshoucui,2.1,询问账单日能否处理账单,能啊能能能啊我现在马上就还了但是他没有短信的,能啊能啊我现在马上就还了但是他没有短信的,3.1,账单日前能处理,yes
5739,benrenshoucui,2.1,询问账单日能否处理账单,可以可以那个支付了是收货了修过了啊,可以那个支付了是收货了修过了啊,3.1,账单日前能处理,yes
5747,benrenshoucui,2.1,询问账单日能否处理账单,哦好的好的现在处理,哦好的现在处理,3.1,账单日前能处理,yes
5751,benrenshoucui,2.1,询问账单日能否处理账单,哦知道了哦,哦知道了哦,3.1,账单日前能处理,yes
5756,benrenshoucui,2.1,询问账单日能否处理账单,可以今天就处理,可以今天就处理,3.1,账单日前能处理,yes
5765,benrenshoucui,2.1,询问账单日能否处理账单,哦行了,哦行了,-99.0,无效语义,invalid
5778,benrenshoucui,2.1,询问账单日能否处理账单,哦好好好我忘记了不好意思,哦好好好我忘记了不好意思,3.1,账单日前能处理,yes
5782,benrenshoucui,2.1,询问账单日能否处理账单,那哎那抽屉呢我是玩一下就可以呀我取消的好我我这个解释要在那个中前几种,那哎那抽屉呢我是玩一下就可以呀我取消的好我这个解释要在那个中前几种,-99.0,无效语义,invalid
5790,benrenshoucui,2.1,询问账单日能否处理账单,嗯应该可以啊,嗯应该可以啊,3.1,账单日前能处理,yes
5792,benrenshoucui,2.1,询问账单日能否处理账单,嗯那那那那好好好嗯,嗯那好好好嗯,3.1,账单日前能处理,yes
5796,benrenshoucui,2.1,询问账单日能否处理账单,放心吧付款上的,放心吧付款上的,3.1,账单日前能处理,yes
5817,benrenshoucui,2.1,询问账单日能否处理账单,哎好好好啊啊是不是啊是不是,哎好好好啊是不是啊是不是,3.1,账单日前能处理,yes
5820,benrenshoucui,2.1,询问账单日能否处理账单,行行行嗯好好好我一会就弄哈,行行行嗯好好好我一会就弄哈,3.1,账单日前能处理,yes
5825,benrenshoucui,2.1,询问账单日能否处理账单,哦好好好我知道知道好好好我知道了,哦好好好我知道知道好好好我知道了,3.1,账单日前能处理,yes
5828,benrenshoucui,2.1,询问账单日能否处理账单,哦可以可以的,哦可以的,3.1,账单日前能处理,yes
5849,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以的我等会查一下我本来是自动的呢,嗯可以的我等会查一下我本来是自动的呢,3.1,账单日前能处理,yes
5851,benrenshoucui,2.1,询问账单日能否处理账单,嗯好马上好,嗯好马上好,3.1,账单日前能处理,yes
5854,benrenshoucui,2.1,询问账单日能否处理账单,呃念了嗯那你说,呃念了嗯那你说,-99.0,无效语义,invalid
5857,benrenshoucui,2.1,询问账单日能否处理账单,好了知道了,好了知道了,3.1,账单日前能处理,yes
5859,benrenshoucui,2.1,询问账单日能否处理账单,啊好的好的好的我回去我处理啊,啊好的我回去我处理啊,3.1,账单日前能处理,yes
5867,benrenshoucui,2.1,询问账单日能否处理账单,月元钱可以可以,月元钱可以,3.1,账单日前能处理,yes
5871,benrenshoucui,2.1,询问账单日能否处理账单,好我现在马上处理啊谢谢,好我现在马上处理啊谢谢,3.1,账单日前能处理,yes
5881,benrenshoucui,2.1,询问账单日能否处理账单,哦那个我忘了我我看一下啊可以,哦那个我忘了我看一下啊可以,3.1,账单日前能处理,yes
5882,benrenshoucui,2.1,询问账单日能否处理账单,哦换个我会最低还款呀,哦换个我会最低还款呀,3.1,账单日前能处理,yes
5883,benrenshoucui,2.1,询问账单日能否处理账单,呃呃可以,呃可以,3.1,账单日前能处理,yes
5887,benrenshoucui,2.1,询问账单日能否处理账单,能能能能能能能能能能给我发信息,能能能给我发信息,3.1,账单日前能处理,yes
5889,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以可以好好,嗯可以好好,3.1,账单日前能处理,yes
5891,benrenshoucui,2.1,询问账单日能否处理账单,我就跟你说过,我就跟你说过,-99.0,无效语义,invalid
5893,benrenshoucui,2.1,询问账单日能否处理账单,啊就是我本人就是我本人,啊就是我本人就是我本人,-99.0,无效语义,invalid
5899,benrenshoucui,2.1,询问账单日能否处理账单,处理有个要求的今天下午再去处理了,处理有个要求的今天下午再去处理了,3.1,账单日前能处理,yes
5913,benrenshoucui,2.1,询问账单日能否处理账单,那行好吧好的,那行好吧好的,3.1,账单日前能处理,yes
5920,benrenshoucui,2.1,询问账单日能否处理账单,啊能处理能处理可以可以没问题,啊能处理能处理可以没问题,3.1,账单日前能处理,yes
5922,benrenshoucui,2.1,询问账单日能否处理账单,我我这能处理,我这能处理,3.1,账单日前能处理,yes
5946,benrenshoucui,2.1,询问账单日能否处理账单,啊好的好的好嗯,啊好的好嗯,3.1,账单日前能处理,yes
5959,benrenshoucui,2.1,询问账单日能否处理账单,哎行行我今天就还进去我给忘了,哎行行我今天就还进去我给忘了,3.1,账单日前能处理,yes
5964,benrenshoucui,2.1,询问账单日能否处理账单,啊我马上处理,啊我马上处理,3.1,账单日前能处理,yes
5973,benrenshoucui,2.1,询问账单日能否处理账单,听到,听到,-99.0,无效语义,invalid
5981,benrenshoucui,2.1,询问账单日能否处理账单,哦可以可以可以可以可以,哦可以,3.1,账单日前能处理,yes
5989,benrenshoucui,2.1,询问账单日能否处理账单,能我今天就还,能我今天就还,3.1,账单日前能处理,yes
5991,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以可以好嗯,嗯可以好嗯,3.1,账单日前能处理,yes
5995,benrenshoucui,2.1,询问账单日能否处理账单,一个这个呃能能能那到今天晚上处理了嗯,一个这个呃能那到今天晚上处理了嗯,3.1,账单日前能处理,yes
6000,benrenshoucui,2.1,询问账单日能否处理账单,嗯好好好拜拜,嗯好好好拜拜,3.1,账单日前能处理,yes
6006,benrenshoucui,2.1,询问账单日能否处理账单,嗯好好好嘞,嗯好好好嘞,3.1,账单日前能处理,yes
6009,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以谢谢啊,嗯可以谢谢啊,3.1,账单日前能处理,yes
6012,benrenshoucui,2.1,询问账单日能否处理账单,嗯呢嗯,嗯呢嗯,3.1,账单日前能处理,yes
6015,benrenshoucui,2.1,询问账单日能否处理账单,好的收到了嗯,好的收到了嗯,3.1,账单日前能处理,yes
6020,benrenshoucui,2.1,询问账单日能否处理账单,哦好的好的行,哦好的行,3.1,账单日前能处理,yes
6021,benrenshoucui,2.1,询问账单日能否处理账单,哦我知道你说,哦我知道你说,3.1,账单日前能处理,yes
6022,benrenshoucui,2.1,询问账单日能否处理账单,哦知道我知道知道了,哦知道我知道知道了,3.1,账单日前能处理,yes
6029,benrenshoucui,2.1,询问账单日能否处理账单,我不饿,我不饿,-99.0,无效语义,invalid
6031,benrenshoucui,2.1,询问账单日能否处理账单,嗯好的好的谢谢哈嗯好,嗯好的谢谢哈嗯好,3.1,账单日前能处理,yes
6035,benrenshoucui,2.1,询问账单日能否处理账单,好好好我知道了谢谢啊,好好好我知道了谢谢啊,3.1,账单日前能处理,yes
6042,benrenshoucui,2.1,询问账单日能否处理账单,哦可以可以好嗯,哦可以好嗯,3.1,账单日前能处理,yes
6045,benrenshoucui,2.1,询问账单日能否处理账单,好就处理完了吧,好就处理完了吧,3.1,账单日前能处理,yes
6051,benrenshoucui,2.1,询问账单日能否处理账单,我还可以,我还可以,3.1,账单日前能处理,yes
6052,benrenshoucui,2.1,询问账单日能否处理账单,哦能处理很处理,哦能处理很处理,3.1,账单日前能处理,yes
6055,benrenshoucui,2.1,询问账单日能否处理账单,乱说,乱说,-99.0,无效语义,invalid
6058,benrenshoucui,2.1,询问账单日能否处理账单,应该可以的我知道的,应该可以的我知道的,3.1,账单日前能处理,yes
6063,benrenshoucui,2.1,询问账单日能否处理账单,好的好的好我知道了,好的好我知道了,3.1,账单日前能处理,yes
6073,benrenshoucui,2.1,询问账单日能否处理账单,那能能能处理,那能能处理,3.1,账单日前能处理,yes
6075,benrenshoucui,2.1,询问账单日能否处理账单,可以可以因为我这几天我那个那个手鼓,可以因为我这几天我那个手鼓,3.1,账单日前能处理,yes
6098,benrenshoucui,2.1,询问账单日能否处理账单,嗯嗯嗯嗯嗯行,嗯行,3.1,账单日前能处理,yes
6099,benrenshoucui,2.1,询问账单日能否处理账单,号嗯好行可以,号嗯好行可以,3.1,账单日前能处理,yes
6101,benrenshoucui,2.1,询问账单日能否处理账单,哦好好好好好那我的我就忘掉了把这个事情哎我这会就弄嗯嗯嗯嗯,哦好好好那我的我就忘掉了把这个事情哎我这会就弄嗯,3.1,账单日前能处理,yes
6102,benrenshoucui,2.1,询问账单日能否处理账单,呃能处理,呃能处理,3.1,账单日前能处理,yes
