id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
133,benrenshoucui,2.1,询问账单日能否处理账单,啊不行是吧,啊不行是吧,3.2,账单日前不能处理,no
174,benrenshoucui,2.1,询问账单日能否处理账单,还是说,还是说,-99.0,无效语义,invalid
3943,benrenshoucui,2.1,询问账单日能否处理账单,我刚才刚从香港过来我我可能是忘了忘了呢不好意思,我刚才刚从香港过来我可能是忘了忘了呢不好意思,-99.0,无效语义,invalid
6128,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以的我等一下就处理,嗯可以的我等一下就处理,3.1,账单日前能处理,yes
3501,benrenshoucui,2.1,询问账单日能否处理账单,能能能能能忘记这忘了,能能能忘记这忘了,3.1,账单日前能处理,yes
5650,benrenshoucui,2.1,询问账单日能否处理账单,可以啊怎么了,可以啊怎么了,3.1,账单日前能处理,yes
2700,benrenshoucui,2.1,询问账单日能否处理账单,哎呀怎么有钱,哎呀怎么有钱,-99.0,无效语义,invalid
2500,benrenshoucui,2.1,询问账单日能否处理账单,对了我知道了,对了我知道了,3.1,账单日前能处理,yes
5829,benrenshoucui,2.1,询问账单日能否处理账单,嗯书本,嗯书本,-99.0,无效语义,invalid
4360,benrenshoucui,2.1,询问账单日能否处理账单,啊什么可以的,啊什么可以的,3.1,账单日前能处理,yes
3618,benrenshoucui,2.1,询问账单日能否处理账单,他我过了吗,他我过了吗,-99.0,无效语义,invalid
4074,benrenshoucui,2.1,询问账单日能否处理账单,可以可以知道了,可以知道了,3.1,账单日前能处理,yes
5664,benrenshoucui,2.1,询问账单日能否处理账单,能能能我打电话问他们一下这个卡没有被我拿着,能能能我打电话问他们一下这个卡没有被我拿着,3.1,账单日前能处理,yes
4166,benrenshoucui,2.1,询问账单日能否处理账单,我就是我呀,我就是我呀,-99.0,无效语义,invalid
3252,benrenshoucui,2.1,询问账单日能否处理账单,能处理能处理月哈,能处理能处理月哈,3.1,账单日前能处理,yes
370,benrenshoucui,2.1,询问账单日能否处理账单,嗯嗯月日可能不可以,嗯月日可能不可以,3.2,账单日前不能处理,no
4727,benrenshoucui,2.1,询问账单日能否处理账单,嗯好我等一下我就还进去了,嗯好我等一下我就还进去了,3.1,账单日前能处理,yes
3054,benrenshoucui,2.1,询问账单日能否处理账单,好呀这么说,好呀这么说,-99.0,无效语义,invalid
4297,benrenshoucui,2.1,询问账单日能否处理账单,哎对对对,哎对,-99.0,无效语义,invalid
294,benrenshoucui,2.1,询问账单日能否处理账单,出不了,出不了,3.2,账单日前不能处理,no
2742,benrenshoucui,2.1,询问账单日能否处理账单,对呀是的,对呀是的,-99.0,无效语义,invalid
6806,benrenshoucui,2.1,询问账单日能否处理账单,老人就没处理,老人就没处理,-99.0,无效语义,invalid
605,benrenshoucui,2.1,询问账单日能否处理账单,我还什么款,我还什么款,-99.0,无效语义,invalid
6489,benrenshoucui,2.1,询问账单日能否处理账单,你现在咋没有信号,你现在咋没有信号,-99.0,无效语义,invalid
1242,benrenshoucui,2.1,询问账单日能否处理账单,提醒的,提醒的,-99.0,无效语义,invalid
1704,benrenshoucui,2.1,询问账单日能否处理账单,啊干嘛,啊干嘛,-99.0,无效语义,invalid
4371,benrenshoucui,2.1,询问账单日能否处理账单,了,了,-99.0,无效语义,invalid
313,benrenshoucui,2.1,询问账单日能否处理账单,我已经是废了嘛,我已经是废了嘛,-99.0,无效语义,invalid
3643,benrenshoucui,2.1,询问账单日能否处理账单,我号还吗我记得,我号还吗我记得,-99.0,无效语义,invalid
147,benrenshoucui,2.1,询问账单日能否处理账单,坚决不行,坚决不行,3.2,账单日前不能处理,no
4448,benrenshoucui,2.1,询问账单日能否处理账单,看你们啊,看你们啊,-99.0,无效语义,invalid
3556,benrenshoucui,2.1,询问账单日能否处理账单,哦可以这个没绝对可以,哦可以这个没绝对可以,3.1,账单日前能处理,yes
6306,benrenshoucui,2.1,询问账单日能否处理账单,嗯能处理好处理好谢谢啊,嗯能处理好处理好谢谢啊,3.1,账单日前能处理,yes
4451,benrenshoucui,2.1,询问账单日能否处理账单,那张相,那张相,-99.0,无效语义,invalid
2681,benrenshoucui,2.1,询问账单日能否处理账单,我说换号了,我说换号了,-99.0,无效语义,invalid
4171,benrenshoucui,2.1,询问账单日能否处理账单,哦哦哦好好好好好我处理一下哈,哦哦哦好好好我处理一下哈,3.1,账单日前能处理,yes
2876,benrenshoucui,2.1,询问账单日能否处理账单,啊能怎么了,啊能怎么了,3.1,账单日前能处理,yes
936,benrenshoucui,2.1,询问账单日能否处理账单,什么鬼呀,什么鬼呀,-99.0,无效语义,invalid
2480,benrenshoucui,2.1,询问账单日能否处理账单,嗯忘了忘了,嗯忘了忘了,-99.0,无效语义,invalid
5928,benrenshoucui,2.1,询问账单日能否处理账单,哦马上我晚上好处理吧好,哦马上我晚上好处理吧好,3.1,账单日前能处理,yes
5494,benrenshoucui,2.1,询问账单日能否处理账单,不发送,不发送,-99.0,无效语义,invalid
5758,benrenshoucui,2.1,询问账单日能否处理账单,今天是几号,今天是几号,-99.0,无效语义,invalid
535,benrenshoucui,2.1,询问账单日能否处理账单,人可能出来不搞那个没有那么多钱,人可能出来不搞那个没有那么多钱,3.2,账单日前不能处理,no
4529,benrenshoucui,2.1,询问账单日能否处理账单,能能能能能我忘了忘了呗,能能能我忘了忘了呗,3.1,账单日前能处理,yes
4985,benrenshoucui,2.1,询问账单日能否处理账单,月日前号,月日前号,-99.0,无效语义,invalid
3516,benrenshoucui,2.1,询问账单日能否处理账单,哦我知道什么,哦我知道什么,-99.0,无效语义,invalid
3851,benrenshoucui,2.1,询问账单日能否处理账单,哦好好可以呀我我这这几这,哦好好可以呀我这几这,3.1,账单日前能处理,yes
4576,benrenshoucui,2.1,询问账单日能否处理账单,难道能,难道能,-99.0,无效语义,invalid
3465,benrenshoucui,2.1,询问账单日能否处理账单,不对呀等会我看一下等会啊,不对呀等会我看一下等会啊,-99.0,无效语义,invalid
4630,benrenshoucui,2.1,询问账单日能否处理账单,哦好的好的哎行明白了好好好好的好的嗯,哦好的哎行明白了好好的好的嗯,3.1,账单日前能处理,yes
5214,benrenshoucui,2.1,询问账单日能否处理账单,哎我记得防水低的呀,哎我记得防水低的呀,-99.0,无效语义,invalid
4622,benrenshoucui,2.1,询问账单日能否处理账单,在家,在家,-99.0,无效语义,invalid
4684,benrenshoucui,2.1,询问账单日能否处理账单,月日前的,月日前的,-99.0,无效语义,invalid
4817,benrenshoucui,2.1,询问账单日能否处理账单,啊我忘了就是忘了啊号之前就行啊,啊我忘了就是忘了啊号之前就行啊,-99.0,无效语义,invalid
1298,benrenshoucui,2.1,询问账单日能否处理账单,哦可以呀,哦可以呀,3.1,账单日前能处理,yes
79,benrenshoucui,2.1,询问账单日能否处理账单,我都没有,我都没有,3.2,账单日前不能处理,no
6561,benrenshoucui,2.1,询问账单日能否处理账单,嗯等等一会就还上,嗯等等一会就还上,3.1,账单日前能处理,yes
3343,benrenshoucui,2.1,询问账单日能否处理账单,昨天我申请的,昨天我申请的,-99.0,无效语义,invalid
6510,benrenshoucui,2.1,询问账单日能否处理账单,对是我,对是我,-99.0,无效语义,invalid
4784,benrenshoucui,2.1,询问账单日能否处理账单,哎哎不知道了我知道了衣服都还上,哎不知道了我知道了衣服都还上,3.1,账单日前能处理,yes
3726,benrenshoucui,2.1,询问账单日能否处理账单,啊等等等可以,啊等等等可以,3.1,账单日前能处理,yes
2171,benrenshoucui,2.1,询问账单日能否处理账单,喂喂你好,喂喂你好,-99.0,无效语义,invalid
6024,benrenshoucui,2.1,询问账单日能否处理账单,哦能处理啊嗯嗯嗯好的,哦能处理啊嗯好的,3.1,账单日前能处理,yes
208,benrenshoucui,2.1,询问账单日能否处理账单,你是哪啊,你是哪啊,-99.0,无效语义,invalid
6138,benrenshoucui,2.1,询问账单日能否处理账单,年六的钱可以好好好好好,年六的钱可以好好好,3.1,账单日前能处理,yes
4900,benrenshoucui,2.1,询问账单日能否处理账单,刚刚还了更换呢,刚刚还了更换呢,-99.0,无效语义,invalid
3356,benrenshoucui,2.1,询问账单日能否处理账单,啊月日前能还的啊,啊月日前能还的啊,3.1,账单日前能处理,yes
5495,benrenshoucui,2.1,询问账单日能否处理账单,哦可以可以可以我知道了我知道啊好的好的,哦可以我知道了我知道啊好的,3.1,账单日前能处理,yes
1413,benrenshoucui,2.1,询问账单日能否处理账单,我姓,我姓,-99.0,无效语义,invalid
4692,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以我今天可以还了,嗯可以我今天可以还了,3.1,账单日前能处理,yes
520,benrenshoucui,2.1,询问账单日能否处理账单,不行还不了了现在还没给你想办法,不行还不了了现在还没给你想办法,3.2,账单日前不能处理,no
2397,benrenshoucui,2.1,询问账单日能否处理账单,月日啊,月日啊,-99.0,无效语义,invalid
112,benrenshoucui,2.1,询问账单日能否处理账单,人家不行呀,人家不行呀,3.2,账单日前不能处理,no
6081,benrenshoucui,2.1,询问账单日能否处理账单,这个没事的,这个没事的,-99.0,无效语义,invalid
1827,benrenshoucui,2.1,询问账单日能否处理账单,我操,我操,-99.0,无效语义,invalid
3795,benrenshoucui,2.1,询问账单日能否处理账单,是月日之前,是月日之前,-99.0,无效语义,invalid
6641,benrenshoucui,2.1,询问账单日能否处理账单,能能能可以谢谢啊,能能能可以谢谢啊,3.1,账单日前能处理,yes
5260,benrenshoucui,2.1,询问账单日能否处理账单,呃我尽快吧尽快,呃我尽快吧尽快,3.1,账单日前能处理,yes
1626,benrenshoucui,2.1,询问账单日能否处理账单,说话呀,说话呀,-99.0,无效语义,invalid
6565,benrenshoucui,2.1,询问账单日能否处理账单,啊来来来好的,啊来来来好的,3.1,账单日前能处理,yes
4298,benrenshoucui,2.1,询问账单日能否处理账单,还可能可以待会就处理到我就去问这个,还可能可以待会就处理到我就去问这个,3.1,账单日前能处理,yes
2882,benrenshoucui,2.1,询问账单日能否处理账单,嗯对对对是的,嗯对是的,-99.0,无效语义,invalid
5127,benrenshoucui,2.1,询问账单日能否处理账单,对对对对忘记了忘记了嗯,对忘记了忘记了嗯,3.1,账单日前能处理,yes
6585,benrenshoucui,2.1,询问账单日能否处理账单,啊我我我今天处理,啊我今天处理,3.1,账单日前能处理,yes
3756,benrenshoucui,2.1,询问账单日能否处理账单,嗯那哪能,嗯那哪能,-99.0,无效语义,invalid
25,benrenshoucui,2.1,询问账单日能否处理账单,哦有点困难,哦有点困难,3.2,账单日前不能处理,no
691,benrenshoucui,2.1,询问账单日能否处理账单,我来看看我来看看啊,我来看看我来看看啊,-99.0,无效语义,invalid
4672,benrenshoucui,2.1,询问账单日能否处理账单,可以可以可以我知道了我我我记得人,可以我知道了我记得人,3.1,账单日前能处理,yes
305,benrenshoucui,2.1,询问账单日能否处理账单,嗯嗯月日啊不行啊,嗯月日啊不行啊,3.2,账单日前不能处理,no
3264,benrenshoucui,2.1,询问账单日能否处理账单,哦好我马上出来,哦好我马上出来,3.1,账单日前能处理,yes
3296,benrenshoucui,2.1,询问账单日能否处理账单,我们是快递在家没人敢动,我们是快递在家没人敢动,-99.0,无效语义,invalid
4958,benrenshoucui,2.1,询问账单日能否处理账单,哦好的知道了,哦好的知道了,3.1,账单日前能处理,yes
2942,benrenshoucui,2.1,询问账单日能否处理账单,可以再见,可以再见,3.1,账单日前能处理,yes
3998,benrenshoucui,2.1,询问账单日能否处理账单,哦忘记了忘记了我一下子再,哦忘记了忘记了我一下子再,-99.0,无效语义,invalid
3552,benrenshoucui,2.1,询问账单日能否处理账单,哦我马上就,哦我马上就,3.1,账单日前能处理,yes
4470,benrenshoucui,2.1,询问账单日能否处理账单,好好好哎,好好好哎,3.1,账单日前能处理,yes
5624,benrenshoucui,2.1,询问账单日能否处理账单,好的好的我忘了,好的我忘了,3.1,账单日前能处理,yes
4219,benrenshoucui,2.1,询问账单日能否处理账单,哦来来来,哦来来来,-99.0,无效语义,invalid
601,benrenshoucui,2.1,询问账单日能否处理账单,我我知道,我我知道,3.1,账单日前能处理,yes
1690,benrenshoucui,2.1,询问账单日能否处理账单,我看一下啊这不对我忘记了我现在我现在就就就还,我看一下啊这不对我忘记了我现在我现在就还,3.1,账单日前能处理,yes
3088,benrenshoucui,2.1,询问账单日能否处理账单,哦那我起作业啊行,哦那我起作业啊行,-99.0,无效语义,invalid
1121,benrenshoucui,2.1,询问账单日能否处理账单,那我的马,那我的马,-99.0,无效语义,invalid
4066,benrenshoucui,2.1,询问账单日能否处理账单,对可以嗯,对可以嗯,3.1,账单日前能处理,yes
5358,benrenshoucui,2.1,询问账单日能否处理账单,你处理的吧,你处理的吧,-99.0,无效语义,invalid
3974,benrenshoucui,2.1,询问账单日能否处理账单,啊对对对我知道我知道我知道,啊对我知道,3.1,账单日前能处理,yes
4654,benrenshoucui,2.1,询问账单日能否处理账单,还可以可以,还可以,3.1,账单日前能处理,yes
1039,benrenshoucui,2.1,询问账单日能否处理账单,完了,完了,-99.0,无效语义,invalid
3277,benrenshoucui,2.1,询问账单日能否处理账单,喂嗯嗯嗯,喂嗯,-99.0,无效语义,invalid
1064,benrenshoucui,2.1,询问账单日能否处理账单,是吧啊,是吧啊,-99.0,无效语义,invalid
2513,benrenshoucui,2.1,询问账单日能否处理账单,你再帮我查询你能帮我查询一下对,你再帮我查询你能帮我查询一下对,-99.0,无效语义,invalid
275,benrenshoucui,2.1,询问账单日能否处理账单,退票,退票,-99.0,无效语义,invalid
2313,benrenshoucui,2.1,询问账单日能否处理账单,嗯没了嗯,嗯没了嗯,-99.0,无效语义,invalid
3385,benrenshoucui,2.1,询问账单日能否处理账单,啊啊那行谢谢,啊那行谢谢,3.1,账单日前能处理,yes
4491,benrenshoucui,2.1,询问账单日能否处理账单,怎么我一直努力说有误,怎么我一直努力说有误,-99.0,无效语义,invalid
6337,benrenshoucui,2.1,询问账单日能否处理账单,可以可以可以可以今天就可以,可以今天就可以,3.1,账单日前能处理,yes
4827,benrenshoucui,2.1,询问账单日能否处理账单,我能跟他说我月日就还款了呀,我能跟他说我月日就还款了呀,3.1,账单日前能处理,yes
6341,benrenshoucui,2.1,询问账单日能否处理账单,哦可以可以的嗯不好意思可能是忘记了啊,哦可以的嗯不好意思可能是忘记了啊,3.1,账单日前能处理,yes
3984,benrenshoucui,2.1,询问账单日能否处理账单,嗯好可以,嗯好可以,3.1,账单日前能处理,yes
2454,benrenshoucui,2.1,询问账单日能否处理账单,哦呃呃不好意思忘记了忘记,哦呃不好意思忘记了忘记,-99.0,无效语义,invalid
3362,benrenshoucui,2.1,询问账单日能否处理账单,啊好的,啊好的,3.1,账单日前能处理,yes
5992,benrenshoucui,2.1,询问账单日能否处理账单,嗯好尽量好的,嗯好尽量好的,3.1,账单日前能处理,yes
790,benrenshoucui,2.1,询问账单日能否处理账单,语音打过来的,语音打过来的,-99.0,无效语义,invalid
6696,benrenshoucui,2.1,询问账单日能否处理账单,啊那能可以,啊那能可以,3.1,账单日前能处理,yes
6096,benrenshoucui,2.1,询问账单日能否处理账单,我是机主的祝您他在呢您有事情可以跟我说,我是机主的祝您他在呢您有事情可以跟我说,-99.0,无效语义,invalid
5748,benrenshoucui,2.1,询问账单日能否处理账单,那能处理,那能处理,3.1,账单日前能处理,yes
459,benrenshoucui,2.1,询问账单日能否处理账单,月日月日可能也不行,月日可能也不行,3.2,账单日前不能处理,no
4881,benrenshoucui,2.1,询问账单日能否处理账单,长城,长城,-99.0,无效语义,invalid
4065,benrenshoucui,2.1,询问账单日能否处理账单,呃能能能能没问题,呃能没问题,3.1,账单日前能处理,yes
3896,benrenshoucui,2.1,询问账单日能否处理账单,你说你说我听到啊,你说你说我听到啊,-99.0,无效语义,invalid
607,benrenshoucui,2.1,询问账单日能否处理账单,哦你说吧,哦你说吧,-99.0,无效语义,invalid
4370,benrenshoucui,2.1,询问账单日能否处理账单,我说了能啊,我说了能啊,3.1,账单日前能处理,yes
5363,benrenshoucui,2.1,询问账单日能否处理账单,今天几号,今天几号,-99.0,无效语义,invalid
655,benrenshoucui,2.1,询问账单日能否处理账单,你说话,你说话,-99.0,无效语义,invalid
6837,benrenshoucui,2.1,询问账单日能否处理账单,能处理您这边忘记了忘记了他这个对这个对那个呃,能处理您这边忘记了忘记了他这个对这个对那个呃,-99.0,无效语义,invalid
1357,benrenshoucui,2.1,询问账单日能否处理账单,来来来,来来来,-99.0,无效语义,invalid
6724,benrenshoucui,2.1,询问账单日能否处理账单,又不,又不,-99.0,无效语义,invalid
4945,benrenshoucui,2.1,询问账单日能否处理账单,哎没事,哎没事,-99.0,无效语义,invalid
913,benrenshoucui,2.1,询问账单日能否处理账单,关没关系好好好,关没关系好好好,-99.0,无效语义,invalid
5230,benrenshoucui,2.1,询问账单日能否处理账单,了解,了解,-99.0,无效语义,invalid
4012,benrenshoucui,2.1,询问账单日能否处理账单,哦有车到,哦有车到,-99.0,无效语义,invalid
3046,benrenshoucui,2.1,询问账单日能否处理账单,但我就还待会就还忘记了忘记了嗯,但我就还待会就还忘记了忘记了嗯,3.1,账单日前能处理,yes
6433,benrenshoucui,2.1,询问账单日能否处理账单,我马上去存上去马上就还完记得了我忘了,我马上去存上去马上就还完记得了我忘了,3.1,账单日前能处理,yes
6532,benrenshoucui,2.1,询问账单日能否处理账单,哦行行行好好好行行行嗯,哦行行行好好好行行行嗯,3.1,账单日前能处理,yes
3421,benrenshoucui,2.1,询问账单日能否处理账单,嗯那就是那个我,嗯那就是那个我,-99.0,无效语义,invalid
6849,benrenshoucui,2.1,询问账单日能否处理账单,那你哪里呢好好好能还,那你哪里呢好好好能还,3.1,账单日前能处理,yes
4429,benrenshoucui,2.1,询问账单日能否处理账单,日传过去现在用的书包呢,日传过去现在用的书包呢,-99.0,无效语义,invalid
1987,benrenshoucui,2.1,询问账单日能否处理账单,签字办公室,签字办公室,-99.0,无效语义,invalid
66,benrenshoucui,2.1,询问账单日能否处理账单,呃呃过两天就给你处理,呃过两天就给你处理,3.1,账单日前能处理,yes
310,benrenshoucui,2.1,询问账单日能否处理账单,你说啊,你说啊,-99.0,无效语义,invalid
3975,benrenshoucui,2.1,询问账单日能否处理账单,能搜着了,能搜着了,-99.0,无效语义,invalid
3563,benrenshoucui,2.1,询问账单日能否处理账单,好我处理一下嗯嗯,好我处理一下嗯,3.1,账单日前能处理,yes
5097,benrenshoucui,2.1,询问账单日能否处理账单,啊我不有人有人有邮政卡师傅嗯嗯花呗有个还要还了啊,啊我不有人有邮政卡师傅嗯花呗有个还要还了啊,-99.0,无效语义,invalid
4991,benrenshoucui,2.1,询问账单日能否处理账单,嗯肯定能处理,嗯肯定能处理,3.1,账单日前能处理,yes
3132,benrenshoucui,2.1,询问账单日能否处理账单,不客气麻烦了我就去,不客气麻烦了我就去,-99.0,无效语义,invalid
4010,benrenshoucui,2.1,询问账单日能否处理账单,可以可以没问题好嘞啊,可以没问题好嘞啊,3.1,账单日前能处理,yes
629,benrenshoucui,2.1,询问账单日能否处理账单,月之前,月之前,3.1,账单日前能处理,yes
3829,benrenshoucui,2.1,询问账单日能否处理账单,而且,而且,-99.0,无效语义,invalid
178,benrenshoucui,2.1,询问账单日能否处理账单,嗯应该不行,嗯应该不行,3.2,账单日前不能处理,no
4267,benrenshoucui,2.1,询问账单日能否处理账单,可以喊我要咨询你这里,可以喊我要咨询你这里,-99.0,无效语义,invalid
5388,benrenshoucui,2.1,询问账单日能否处理账单,可以可以今天还完了多块钱我看忘了,可以今天还完了多块钱我看忘了,3.1,账单日前能处理,yes
186,benrenshoucui,2.1,询问账单日能否处理账单,哦忘记了,哦忘记了,-99.0,无效语义,invalid
4087,benrenshoucui,2.1,询问账单日能否处理账单,可能应该是,可能应该是,-99.0,无效语义,invalid
6599,benrenshoucui,2.1,询问账单日能否处理账单,能能能能好嘞,能能能好嘞,3.1,账单日前能处理,yes
3858,benrenshoucui,2.1,询问账单日能否处理账单,嗯好好好嗯,嗯好好好嗯,3.1,账单日前能处理,yes
3840,benrenshoucui,2.1,询问账单日能否处理账单,能不能够啊谢谢啊,能不能够啊谢谢啊,-99.0,无效语义,invalid
5405,benrenshoucui,2.1,询问账单日能否处理账单,嗯好好没事没事好好嗯嗯,嗯好好没事好好嗯,3.1,账单日前能处理,yes
4578,benrenshoucui,2.1,询问账单日能否处理账单,可以不是说了吗,可以不是说了吗,3.1,账单日前能处理,yes
6654,benrenshoucui,2.1,询问账单日能否处理账单,是的嗯喂,是的嗯喂,-99.0,无效语义,invalid
3764,benrenshoucui,2.1,询问账单日能否处理账单,能处理马上今天就跟处理啊,能处理马上今天就跟处理啊,3.1,账单日前能处理,yes
2893,benrenshoucui,2.1,询问账单日能否处理账单,我说晚安了啊,我说晚安了啊,-99.0,无效语义,invalid
5263,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以但是我记得我还呀我待会看一下,嗯可以但是我记得我还呀我待会看一下,3.1,账单日前能处理,yes
4768,benrenshoucui,2.1,询问账单日能否处理账单,等到他点到点的,等到他点到点的,-99.0,无效语义,invalid
6169,benrenshoucui,2.1,询问账单日能否处理账单,嗯没没问题,嗯没没问题,3.1,账单日前能处理,yes
3500,benrenshoucui,2.1,询问账单日能否处理账单,旺旺,旺旺,-99.0,无效语义,invalid
129,benrenshoucui,2.1,询问账单日能否处理账单,听见不能,听见不能,3.2,账单日前不能处理,no
6215,benrenshoucui,2.1,询问账单日能否处理账单,能处理能处理能处理,能处理能处理能处理,3.1,账单日前能处理,yes
4593,benrenshoucui,2.1,询问账单日能否处理账单,月号我去我没解决的,月号我去我没解决的,-99.0,无效语义,invalid
6518,benrenshoucui,2.1,询问账单日能否处理账单,好的马上啊,好的马上啊,3.1,账单日前能处理,yes
3869,benrenshoucui,2.1,询问账单日能否处理账单,可以可以下午有没有经常这两天的商家,可以下午有没有经常这两天的商家,3.1,账单日前能处理,yes
5048,benrenshoucui,2.1,询问账单日能否处理账单,好的好的我现在就吧我现在就还,好的我现在就吧我现在就还,3.1,账单日前能处理,yes
3303,benrenshoucui,2.1,询问账单日能否处理账单,月多少结婚,月多少结婚,-99.0,无效语义,invalid
1577,benrenshoucui,2.1,询问账单日能否处理账单,嗯好吧,嗯好吧,-99.0,无效语义,invalid
3447,benrenshoucui,2.1,询问账单日能否处理账单,支付密码的,支付密码的,-99.0,无效语义,invalid
212,benrenshoucui,2.1,询问账单日能否处理账单,不可以现在说不了,不可以现在说不了,3.2,账单日前不能处理,no
5136,benrenshoucui,2.1,询问账单日能否处理账单,好的好的好好好好好,好的好好好,3.1,账单日前能处理,yes
6225,benrenshoucui,2.1,询问账单日能否处理账单,足额还款,足额还款,-99.0,无效语义,invalid
6740,benrenshoucui,2.1,询问账单日能否处理账单,嗯嗯是的,嗯是的,-99.0,无效语义,invalid
2729,benrenshoucui,2.1,询问账单日能否处理账单,嗯能啊能啊,嗯能啊能啊,3.1,账单日前能处理,yes
4145,benrenshoucui,2.1,询问账单日能否处理账单,哦我不知道不知道吧,哦我不知道吧,-99.0,无效语义,invalid
6016,benrenshoucui,2.1,询问账单日能否处理账单,进来可以可以可以快点我我也处理啊,进来可以快点我也处理啊,3.1,账单日前能处理,yes
5293,benrenshoucui,2.1,询问账单日能否处理账单,啊没事没事可以嗯,啊没事可以嗯,3.1,账单日前能处理,yes
3848,benrenshoucui,2.1,询问账单日能否处理账单,我登录处理进去,我登录处理进去,-99.0,无效语义,invalid
4093,benrenshoucui,2.1,询问账单日能否处理账单,啊可以好的,啊可以好的,3.1,账单日前能处理,yes
4483,benrenshoucui,2.1,询问账单日能否处理账单,什么叫你,什么叫你,-99.0,无效语义,invalid
6032,benrenshoucui,2.1,询问账单日能否处理账单,哦那聪明能看能能处理,哦那聪明能看能处理,3.1,账单日前能处理,yes
1043,benrenshoucui,2.1,询问账单日能否处理账单,可以可以可以嗯,可以嗯,3.1,账单日前能处理,yes
4807,benrenshoucui,2.1,询问账单日能否处理账单,身份证号啊,身份证号啊,-99.0,无效语义,invalid
1605,benrenshoucui,2.1,询问账单日能否处理账单,是是是行行行行行行行我在外地呢行,是行行行行行我在外地呢行,3.1,账单日前能处理,yes
994,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以好,嗯可以好,3.1,账单日前能处理,yes
4507,benrenshoucui,2.1,询问账单日能否处理账单,哦我知道了哦,哦我知道了哦,3.1,账单日前能处理,yes
3854,benrenshoucui,2.1,询问账单日能否处理账单,哦好嘞好嘞谢谢了谢谢啊,哦好嘞谢谢了谢谢啊,3.1,账单日前能处理,yes
2042,benrenshoucui,2.1,询问账单日能否处理账单,就说,就说,-99.0,无效语义,invalid
227,benrenshoucui,2.1,询问账单日能否处理账单,嗯估计处理不了啊,嗯估计处理不了啊,3.2,账单日前不能处理,no
1358,benrenshoucui,2.1,询问账单日能否处理账单,抵押是什么牙,抵押是什么牙,-99.0,无效语义,invalid
5171,benrenshoucui,2.1,询问账单日能否处理账单,是我本人,是我本人,-99.0,无效语义,invalid
4261,benrenshoucui,2.1,询问账单日能否处理账单,啊可以啊,啊可以啊,3.1,账单日前能处理,yes
5702,benrenshoucui,2.1,询问账单日能否处理账单,哦行我知道了嗯嗯,哦行我知道了嗯,3.1,账单日前能处理,yes
4123,benrenshoucui,2.1,询问账单日能否处理账单,啊我是你讲,啊我是你讲,-99.0,无效语义,invalid
4913,benrenshoucui,2.1,询问账单日能否处理账单,哦可以好的,哦可以好的,3.1,账单日前能处理,yes
4559,benrenshoucui,2.1,询问账单日能否处理账单,行我看一下,行我看一下,3.1,账单日前能处理,yes
4175,benrenshoucui,2.1,询问账单日能否处理账单,你还看到,你还看到,-99.0,无效语义,invalid
2217,benrenshoucui,2.1,询问账单日能否处理账单,不是你说话呀还早,不是你说话呀还早,-99.0,无效语义,invalid
5990,benrenshoucui,2.1,询问账单日能否处理账单,哦行行没问题稍等啊,哦行行没问题稍等啊,3.1,账单日前能处理,yes
4491,benrenshoucui,2.1,询问账单日能否处理账单,好的好的好的好的可以,好的可以,3.1,账单日前能处理,yes
2844,benrenshoucui,2.1,询问账单日能否处理账单,听到吗,听到吗,-99.0,无效语义,invalid
132,benrenshoucui,2.1,询问账单日能否处理账单,想让我去不能,想让我去不能,3.2,账单日前不能处理,no
3836,benrenshoucui,2.1,询问账单日能否处理账单,哎你说的啊啊谢谢啊,哎你说的啊谢谢啊,-99.0,无效语义,invalid
3687,benrenshoucui,2.1,询问账单日能否处理账单,我今天还我忘记了不好意思啊,我今天还我忘记了不好意思啊,3.1,账单日前能处理,yes
2410,benrenshoucui,2.1,询问账单日能否处理账单,哦我忘记了嗯,哦我忘记了嗯,-99.0,无效语义,invalid
5466,benrenshoucui,2.1,询问账单日能否处理账单,哦应该行没问题,哦应该行没问题,3.1,账单日前能处理,yes
461,benrenshoucui,2.1,询问账单日能否处理账单,我月日不处理,我月日不处理,3.2,账单日前不能处理,no
367,benrenshoucui,2.1,询问账单日能否处理账单,昨天晚上哎,昨天晚上哎,-99.0,无效语义,invalid
5083,benrenshoucui,2.1,询问账单日能否处理账单,嗯可以吧,嗯可以吧,3.1,账单日前能处理,yes
6127,benrenshoucui,2.1,询问账单日能否处理账单,好的好的好好的好的,好的好好的好的,3.1,账单日前能处理,yes
919,benrenshoucui,2.1,询问账单日能否处理账单,被锁在跟你说,被锁在跟你说,-99.0,无效语义,invalid
4784,benrenshoucui,2.1,询问账单日能否处理账单,于月号月号是吧,于月号月号是吧,-99.0,无效语义,invalid
6536,benrenshoucui,2.1,询问账单日能否处理账单,喂哎你说吧,喂哎你说吧,-99.0,无效语义,invalid
3051,benrenshoucui,2.1,询问账单日能否处理账单,对对对嗯,对嗯,-99.0,无效语义,invalid
6674,benrenshoucui,2.1,询问账单日能否处理账单,我忘记了啊马上该还了啊,我忘记了啊马上该还了啊,3.1,账单日前能处理,yes
