id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
448,benrenshoucui,2.1,询问最近两天能否处理账单,这两天是不行这两天正多人项目上给我们拨款的款就快到了,这两天是不行这两天正多人项目上给我们拨款的款就快到了,3.2,账单日前不能处理,no
250,benrenshoucui,2.1,询问最近两天能否处理账单,因为处理不了,因为处理不了,3.2,账单日前不能处理,no
1707,benrenshoucui,2.1,询问最近两天能否处理账单,对哎,对哎,-99.0,无效语义,invalid
66,benrenshoucui,2.1,询问最近两天能否处理账单,啊你好,啊你好,-99.0,无效语义,invalid
189,benrenshoucui,2.1,询问最近两天能否处理账单,啊之前我来我们处理好吧,啊之前我来我们处理好吧,-99.0,无效语义,invalid
912,benrenshoucui,2.1,询问最近两天能否处理账单,啊行啊好了是我下午还啊,啊行啊好了是我下午还啊,3.1,账单日前能处理,yes
162,benrenshoucui,2.1,询问最近两天能否处理账单,我天天不能够,我天天不能够,3.2,账单日前不能处理,no
1477,benrenshoucui,2.1,询问最近两天能否处理账单,那你没问题下午的办理最低还款是吧,那你没问题下午的办理最低还款是吧,3.1,账单日前能处理,yes
2243,benrenshoucui,2.1,询问最近两天能否处理账单,那可以可以可以好的我知道了,那可以好的我知道了,3.1,账单日前能处理,yes
1263,benrenshoucui,2.1,询问最近两天能否处理账单,哎都打在里面,哎都打在里面,-99.0,无效语义,invalid
1549,benrenshoucui,2.1,询问最近两天能否处理账单,啊可以可以没问题,啊可以没问题,3.1,账单日前能处理,yes
98,benrenshoucui,2.1,询问最近两天能否处理账单,没有哦我,没有哦我,3.2,账单日前不能处理,no
1323,benrenshoucui,2.1,询问最近两天能否处理账单,嗯你讲嗯,嗯你讲嗯,-99.0,无效语义,invalid
410,benrenshoucui,2.1,询问最近两天能否处理账单,需要帮忙,需要帮忙,-99.0,无效语义,invalid
1172,benrenshoucui,2.1,询问最近两天能否处理账单,没关系,没关系,-99.0,无效语义,invalid
1095,benrenshoucui,2.1,询问最近两天能否处理账单,信息呀我记不了了嗯,信息呀我记不了了嗯,-99.0,无效语义,invalid
2072,benrenshoucui,2.1,询问最近两天能否处理账单,啊可以可以可以可以马上马上去今天今天就好今天就好嗯,啊可以马上去今天就好今天就好嗯,3.1,账单日前能处理,yes
1640,benrenshoucui,2.1,询问最近两天能否处理账单,嗯关键是那个最低还款金额就还款就可以了,嗯关键是那个最低还款金额就还款就可以了,-99.0,无效语义,invalid
631,benrenshoucui,2.1,询问最近两天能否处理账单,我要过几天这两天都处理不了,我要过几天这两天都处理不了,3.2,账单日前不能处理,no
1423,benrenshoucui,2.1,询问最近两天能否处理账单,那这个超过了现在嗯钱还不懂还还得两天,那这个超过了现在嗯钱还不懂还得两天,3.1,账单日前能处理,yes
641,benrenshoucui,2.1,询问最近两天能否处理账单,没有钱呢怎么给你我就不扣去了,没有钱呢怎么给你我就不扣去了,3.2,账单日前不能处理,no
381,benrenshoucui,2.1,询问最近两天能否处理账单,呃这两天有点还不上啊,呃这两天有点还不上啊,3.2,账单日前不能处理,no
1931,benrenshoucui,2.1,询问最近两天能否处理账单,嗯嗯是,嗯是,-99.0,无效语义,invalid
1757,benrenshoucui,2.1,询问最近两天能否处理账单,啊可以可以可以忘了,啊可以忘了,3.1,账单日前能处理,yes
2036,benrenshoucui,2.1,询问最近两天能否处理账单,哦我今天就存了嗯,哦我今天就存了嗯,3.1,账单日前能处理,yes
1236,benrenshoucui,2.1,询问最近两天能否处理账单,下午,下午,-99.0,无效语义,invalid
1231,benrenshoucui,2.1,询问最近两天能否处理账单,然后我想了没有,然后我想了没有,-99.0,无效语义,invalid
1687,benrenshoucui,2.1,询问最近两天能否处理账单,哦好好好的,哦好好好的,3.1,账单日前能处理,yes
171,benrenshoucui,2.1,询问最近两天能否处理账单,哦哦哦,哦哦哦,-99.0,无效语义,invalid
1347,benrenshoucui,2.1,询问最近两天能否处理账单,那可以可以好好忘记了嗯,那可以好好忘记了嗯,3.1,账单日前能处理,yes
1833,benrenshoucui,2.1,询问最近两天能否处理账单,嗯可以可以可以啊明天明天明天处理啊,嗯可以啊明天处理啊,3.1,账单日前能处理,yes
460,benrenshoucui,2.1,询问最近两天能否处理账单,进行不能处理啊过两天吧过几天,进行不能处理啊过两天吧过几天,3.2,账单日前不能处理,no
1497,benrenshoucui,2.1,询问最近两天能否处理账单,哦对,哦对,-99.0,无效语义,invalid
1214,benrenshoucui,2.1,询问最近两天能否处理账单,啊可以可以没有问题,啊可以没有问题,3.1,账单日前能处理,yes
1367,benrenshoucui,2.1,询问最近两天能否处理账单,哦好的好的好,哦好的好,3.1,账单日前能处理,yes
866,benrenshoucui,2.1,询问最近两天能否处理账单,嗯应该,嗯应该,3.1,账单日前能处理,yes
2010,benrenshoucui,2.1,询问最近两天能否处理账单,哦是的您说,哦是的您说,-99.0,无效语义,invalid
937,benrenshoucui,2.1,询问最近两天能否处理账单,在,在,-99.0,无效语义,invalid
1295,benrenshoucui,2.1,询问最近两天能否处理账单,那处理下午,那处理下午,3.1,账单日前能处理,yes
1256,benrenshoucui,2.1,询问最近两天能否处理账单,那个什么,那个什么,-99.0,无效语义,invalid
1476,benrenshoucui,2.1,询问最近两天能否处理账单,啊你说,啊你说,-99.0,无效语义,invalid
141,benrenshoucui,2.1,询问最近两天能否处理账单,是啊怎么,是啊怎么,-99.0,无效语义,invalid
89,benrenshoucui,2.1,询问最近两天能否处理账单,不是这是出在不能,不是这是出在不能,3.2,账单日前不能处理,no
100,benrenshoucui,2.1,询问最近两天能否处理账单,我不知道我就想办法,我不知道我就想办法,3.2,账单日前不能处理,no
1531,benrenshoucui,2.1,询问最近两天能否处理账单,我看呃可以可以的,我看呃可以的,3.1,账单日前能处理,yes
664,benrenshoucui,2.1,询问最近两天能否处理账单,超过,超过,-99.0,无效语义,invalid
1098,benrenshoucui,2.1,询问最近两天能否处理账单,啊那个那那那那,啊那个那,-99.0,无效语义,invalid
1373,benrenshoucui,2.1,询问最近两天能否处理账单,不打了几套了是啷个回事哦,不打了几套了是啷个回事哦,-99.0,无效语义,invalid
823,benrenshoucui,2.1,询问最近两天能否处理账单,呃我我不是还了在里面吗先刷了后刷了,呃我不是还了在里面吗先刷了后刷了,-99.0,无效语义,invalid
1447,benrenshoucui,2.1,询问最近两天能否处理账单,是嗯,是嗯,-99.0,无效语义,invalid
635,benrenshoucui,2.1,询问最近两天能否处理账单,这两天处理不了会员处理,这两天处理不了会员处理,3.2,账单日前不能处理,no
253,benrenshoucui,2.1,询问最近两天能否处理账单,哎但是处理不了,哎但是处理不了,3.2,账单日前不能处理,no
1879,benrenshoucui,2.1,询问最近两天能否处理账单,小事调到无法,小事调到无法,-99.0,无效语义,invalid
1268,benrenshoucui,2.1,询问最近两天能否处理账单,嗯我知道知道我已经有安排了,嗯我知道知道我已经有安排了,3.1,账单日前能处理,yes
1553,benrenshoucui,2.1,询问最近两天能否处理账单,哦可以可以可以可以没状态哦,哦可以没状态哦,3.1,账单日前能处理,yes
1660,benrenshoucui,2.1,询问最近两天能否处理账单,能处理能处理,能处理能处理,3.1,账单日前能处理,yes
189,benrenshoucui,2.1,询问最近两天能否处理账单,也没办法,也没办法,3.2,账单日前不能处理,no
1494,benrenshoucui,2.1,询问最近两天能否处理账单,啊能能能可以的,啊能可以的,3.1,账单日前能处理,yes
285,benrenshoucui,2.1,询问最近两天能否处理账单,就是我不知道谢谢,就是我不知道谢谢,-99.0,无效语义,invalid
501,benrenshoucui,2.1,询问最近两天能否处理账单,嗯最近这钱到了我就还进来了,嗯最近这钱到了我就还进来了,3.1,账单日前能处理,yes
1552,benrenshoucui,2.1,询问最近两天能否处理账单,年,年,-99.0,无效语义,invalid
2203,benrenshoucui,2.1,询问最近两天能否处理账单,啊可以呀你呢你都没没收到信息,啊可以呀你呢你都没没收到信息,3.1,账单日前能处理,yes
1325,benrenshoucui,2.1,询问最近两天能否处理账单,嗯可以可以哈,嗯可以哈,3.1,账单日前能处理,yes
2076,benrenshoucui,2.1,询问最近两天能否处理账单,哎呀不好意思我给忘了今天下午,哎呀不好意思我给忘了今天下午,3.1,账单日前能处理,yes
241,benrenshoucui,2.1,询问最近两天能否处理账单,嗯知道,嗯知道,3.1,账单日前能处理,yes
10,benrenshoucui,2.1,询问最近两天能否处理账单,这两天不能号,这两天不能号,3.2,账单日前不能处理,no
378,benrenshoucui,2.1,询问最近两天能否处理账单,嗯嗯这两天可能不可以,嗯这两天可能不可以,3.2,账单日前不能处理,no
1153,benrenshoucui,2.1,询问最近两天能否处理账单,篮球的你听到我说话吗,篮球的你听到我说话吗,-99.0,无效语义,invalid
420,benrenshoucui,2.1,询问最近两天能否处理账单,嗯这两天还了,嗯这两天还了,3.1,账单日前能处理,yes
582,benrenshoucui,2.1,询问最近两天能否处理账单,我处理不了这两天我不是刚才跟你说了资金有问题吗,我处理不了这两天我不是刚才跟你说了资金有问题吗,3.2,账单日前不能处理,no
1513,benrenshoucui,2.1,询问最近两天能否处理账单,可以的他那个可以分期的吧,可以的他那个可以分期的吧,3.1,账单日前能处理,yes
1322,benrenshoucui,2.1,询问最近两天能否处理账单,能能弄啊,能能弄啊,3.1,账单日前能处理,yes
1424,benrenshoucui,2.1,询问最近两天能否处理账单,嗯哎龙华这这清凉一夏都给你发了,嗯哎龙华这清凉一夏都给你发了,3.1,账单日前能处理,yes
2217,benrenshoucui,2.1,询问最近两天能否处理账单,我今天就要的处理了哦,我今天就要的处理了哦,3.1,账单日前能处理,yes
1376,benrenshoucui,2.1,询问最近两天能否处理账单,我待会就睡了,我待会就睡了,-99.0,无效语义,invalid
257,benrenshoucui,2.1,询问最近两天能否处理账单,嗯可能不能的,嗯可能不能的,3.2,账单日前不能处理,no
2250,benrenshoucui,2.1,询问最近两天能否处理账单,可以啊好知道了嗯,可以啊好知道了嗯,3.1,账单日前能处理,yes
1686,benrenshoucui,2.1,询问最近两天能否处理账单,可以好我吵啊,可以好我吵啊,3.1,账单日前能处理,yes
1378,benrenshoucui,2.1,询问最近两天能否处理账单,啊嗯,啊嗯,-99.0,无效语义,invalid
193,benrenshoucui,2.1,询问最近两天能否处理账单,什么情况,什么情况,-99.0,无效语义,invalid
1415,benrenshoucui,2.1,询问最近两天能否处理账单,哦可以一会,哦可以一会,3.1,账单日前能处理,yes
1434,benrenshoucui,2.1,询问最近两天能否处理账单,嗯是这样的然后我这边那个资金遇到一点问题,嗯是这样的然后我这边那个资金遇到一点问题,3.2,账单日前不能处理,no
1360,benrenshoucui,2.1,询问最近两天能否处理账单,哦哦哦忘掉了我马上就还啊,哦哦哦忘掉了我马上就还啊,3.1,账单日前能处理,yes
303,benrenshoucui,2.1,询问最近两天能否处理账单,对不行,对不行,3.2,账单日前不能处理,no
387,benrenshoucui,2.1,询问最近两天能否处理账单,你真的,你真的,-99.0,无效语义,invalid
948,benrenshoucui,2.1,询问最近两天能否处理账单,嗯再过三个三天嘛,嗯再过三个三天嘛,3.1,账单日前能处理,yes
1180,benrenshoucui,2.1,询问最近两天能否处理账单,嗯应该南,嗯应该南,3.1,账单日前能处理,yes
15,benrenshoucui,2.1,询问最近两天能否处理账单,啊暂时没有办法,啊暂时没有办法,3.2,账单日前不能处理,no
1240,benrenshoucui,2.1,询问最近两天能否处理账单,在在,在,-99.0,无效语义,invalid
36,benrenshoucui,2.1,询问最近两天能否处理账单,那个日我回不来还还不了我是往后推一下吧,那个日我回不来还不了我是往后推一下吧,3.2,账单日前不能处理,no
1247,benrenshoucui,2.1,询问最近两天能否处理账单,喂明天今天还明天就可以存了,喂明天今天还明天就可以存了,3.1,账单日前能处理,yes
1864,benrenshoucui,2.1,询问最近两天能否处理账单,喂不是这个,喂不是这个,-99.0,无效语义,invalid
1978,benrenshoucui,2.1,询问最近两天能否处理账单,啊能能能好的好的好的,啊能好的,3.1,账单日前能处理,yes
640,benrenshoucui,2.1,询问最近两天能否处理账单,然后你你说的断断续续的,然后你说的断断续续的,-99.0,无效语义,invalid
1036,benrenshoucui,2.1,询问最近两天能否处理账单,还款的呀,还款的呀,-99.0,无效语义,invalid
794,benrenshoucui,2.1,询问最近两天能否处理账单,这个还有没坏的了,这个还有没坏的了,-99.0,无效语义,invalid
552,benrenshoucui,2.1,询问最近两天能否处理账单,这两天处理不了三个小小小孩子住院的小孩出来天,这两天处理不了三个小小小孩子住院的小孩出来天,3.2,账单日前不能处理,no
130,benrenshoucui,2.1,询问最近两天能否处理账单,有点费劲吧,有点费劲吧,3.2,账单日前不能处理,no
664,benrenshoucui,2.1,询问最近两天能否处理账单,这两天能不能多关键几天因为工资的话他拖下去现在没法啊,这两天能不能多关键几天因为工资的话他拖下去现在没法啊,3.2,账单日前不能处理,no
2183,benrenshoucui,2.1,询问最近两天能否处理账单,是本人,是本人,-99.0,无效语义,invalid
1958,benrenshoucui,2.1,询问最近两天能否处理账单,行好的好的,行好的,3.1,账单日前能处理,yes
938,benrenshoucui,2.1,询问最近两天能否处理账单,想安排一下我要牌照想要提前一边进行,想安排一下我要牌照想要提前一边进行,-99.0,无效语义,invalid
917,benrenshoucui,2.1,询问最近两天能否处理账单,嗯可以啊就是我我上次不是申请那个分期嘛,嗯可以啊就是我上次不是申请那个分期嘛,3.1,账单日前能处理,yes
1795,benrenshoucui,2.1,询问最近两天能否处理账单,哎可以可以可以,哎可以,3.1,账单日前能处理,yes
1512,benrenshoucui,2.1,询问最近两天能否处理账单,啊能处理您是号处理吧,啊能处理您是号处理吧,3.1,账单日前能处理,yes
312,benrenshoucui,2.1,询问最近两天能否处理账单,啊这两天不,啊这两天不,3.2,账单日前不能处理,no
1894,benrenshoucui,2.1,询问最近两天能否处理账单,哦可以月就是呃月就可以,哦可以月就是呃月就可以,3.1,账单日前能处理,yes
1218,benrenshoucui,2.1,询问最近两天能否处理账单,可以的,可以的,3.1,账单日前能处理,yes
901,benrenshoucui,2.1,询问最近两天能否处理账单,喂你说了吧我说的都这两天注册几天时候我就想好了,喂你说了吧我说的都这两天注册几天时候我就想好了,-99.0,无效语义,invalid
849,benrenshoucui,2.1,询问最近两天能否处理账单,阿全,阿全,-99.0,无效语义,invalid
1456,benrenshoucui,2.1,询问最近两天能否处理账单,说的我你那个怎么短信都没有了我现在怎样下午就处理,说的我你那个怎么短信都没有了我现在怎样下午就处理,3.1,账单日前能处理,yes
2078,benrenshoucui,2.1,询问最近两天能否处理账单,啊明天下午能处理,啊明天下午能处理,3.1,账单日前能处理,yes
964,benrenshoucui,2.1,询问最近两天能否处理账单,我我在处理一些,我在处理一些,-99.0,无效语义,invalid
1717,benrenshoucui,2.1,询问最近两天能否处理账单,嗯行行行今天都能处理,嗯行行行今天都能处理,3.1,账单日前能处理,yes
288,benrenshoucui,2.1,询问最近两天能否处理账单,就我帮不了,就我帮不了,-99.0,无效语义,invalid
923,benrenshoucui,2.1,询问最近两天能否处理账单,哎人呢,哎人呢,-99.0,无效语义,invalid
1114,benrenshoucui,2.1,询问最近两天能否处理账单,能喂,能喂,3.1,账单日前能处理,yes
186,benrenshoucui,2.1,询问最近两天能否处理账单,嗯手机,嗯手机,-99.0,无效语义,invalid
563,benrenshoucui,2.1,询问最近两天能否处理账单,天这两天不行啊,天这两天不行啊,3.2,账单日前不能处理,no
213,benrenshoucui,2.1,询问最近两天能否处理账单,我九九九一还清谢谢,我九九九一还清谢谢,-99.0,无效语义,invalid
1241,benrenshoucui,2.1,询问最近两天能否处理账单,喂嗯对,喂嗯对,-99.0,无效语义,invalid
1609,benrenshoucui,2.1,询问最近两天能否处理账单,出来了个差不多口一个中一个比例啥,出来了个差不多口一个中一个比例啥,-99.0,无效语义,invalid
1426,benrenshoucui,2.1,询问最近两天能否处理账单,哦那个,哦那个,-99.0,无效语义,invalid
8,benrenshoucui,2.1,询问最近两天能否处理账单,好再见,好再见,-99.0,无效语义,invalid
1598,benrenshoucui,2.1,询问最近两天能否处理账单,呃喂,呃喂,-99.0,无效语义,invalid
511,benrenshoucui,2.1,询问最近两天能否处理账单,可能不能不了我这边实在没钱,可能不能不了我这边实在没钱,3.2,账单日前不能处理,no
594,benrenshoucui,2.1,询问最近两天能否处理账单,因为这段时间都没钱现在你这个问题,因为这段时间都没钱现在你这个问题,3.2,账单日前不能处理,no
1341,benrenshoucui,2.1,询问最近两天能否处理账单,哎呀我这不正在就还你了我这个月没看到短信我的踩看呦我都推完了,哎呀我这不正在就还你了我这个月没看到短信我的踩看呦我都推完了,3.1,账单日前能处理,yes
547,benrenshoucui,2.1,询问最近两天能否处理账单,可能处理不了,可能处理不了,3.2,账单日前不能处理,no
1989,benrenshoucui,2.1,询问最近两天能否处理账单,喂听到,喂听到,-99.0,无效语义,invalid
1412,benrenshoucui,2.1,询问最近两天能否处理账单,地方,地方,-99.0,无效语义,invalid
1868,benrenshoucui,2.1,询问最近两天能否处理账单,好可以可以可以我等下就结束,好可以我等下就结束,3.1,账单日前能处理,yes
1310,benrenshoucui,2.1,询问最近两天能否处理账单,嗯嗯什么事情,嗯什么事情,-99.0,无效语义,invalid
1061,benrenshoucui,2.1,询问最近两天能否处理账单,哦就是我那哎呀,哦就是我那哎呀,-99.0,无效语义,invalid
2109,benrenshoucui,2.1,询问最近两天能否处理账单,嗯好的好的嗯嗯,嗯好的嗯,3.1,账单日前能处理,yes
1166,benrenshoucui,2.1,询问最近两天能否处理账单,呃我我是谁是否能给我们一个证的时间,呃我是谁是否能给我们一个证的时间,-99.0,无效语义,invalid
548,benrenshoucui,2.1,询问最近两天能否处理账单,这两天不知道我的卡被银行卡机吞了我先把那个卡补回来他能黄,这两天不知道我的卡被银行卡机吞了我先把那个卡补回来他能黄,3.2,账单日前不能处理,no
1274,benrenshoucui,2.1,询问最近两天能否处理账单,哦哦啊啊啊啊好好马上马上,哦啊啊啊啊好好马上,3.1,账单日前能处理,yes
355,benrenshoucui,2.1,询问最近两天能否处理账单,这两天处理不了您处理不了,这两天处理不了您处理不了,3.2,账单日前不能处理,no
1078,benrenshoucui,2.1,询问最近两天能否处理账单,我报上来呀不就正是忙着忘了跟妈今天我就处理,我报上来呀不就正是忙着忘了跟妈今天我就处理,3.1,账单日前能处理,yes
881,benrenshoucui,2.1,询问最近两天能否处理账单,我知道我我是绑定上面你听不懂我说话吗我是绑定还一个有个卡他是自动扣自动还呢,我知道我是绑定上面你听不懂我说话吗我是绑定还一个有个卡他是自动扣自动还呢,-99.0,无效语义,invalid
613,benrenshoucui,2.1,询问最近两天能否处理账单,我现在没钱我要人给骗了现在真没钱,我现在没钱我要人给骗了现在真没钱,3.2,账单日前不能处理,no
267,benrenshoucui,2.1,询问最近两天能否处理账单,哦不行,哦不行,3.2,账单日前不能处理,no
1145,benrenshoucui,2.1,询问最近两天能否处理账单,对呢嗯,对呢嗯,-99.0,无效语义,invalid
1544,benrenshoucui,2.1,询问最近两天能否处理账单,可以大概星期二和星期一吧星期一星期二吧今天是报的吧,可以大概星期二和星期一吧星期一星期二吧今天是报的吧,3.1,账单日前能处理,yes
41,benrenshoucui,2.1,询问最近两天能否处理账单,处理不了能不能收我号才处理,处理不了能不能收我号才处理,3.2,账单日前不能处理,no
1618,benrenshoucui,2.1,询问最近两天能否处理账单,今天就能忘了,今天就能忘了,3.1,账单日前能处理,yes
1893,benrenshoucui,2.1,询问最近两天能否处理账单,啊是是,啊是,-99.0,无效语义,invalid
240,benrenshoucui,2.1,询问最近两天能否处理账单,不行今天就处理了,不行今天就处理了,-99.0,无效语义,invalid
1588,benrenshoucui,2.1,询问最近两天能否处理账单,哎我知道嗯,哎我知道嗯,3.1,账单日前能处理,yes
94,benrenshoucui,2.1,询问最近两天能否处理账单,那我也没办法了好吧,那我也没办法了好吧,3.2,账单日前不能处理,no
492,benrenshoucui,2.1,询问最近两天能否处理账单,我现在遇到一些困难这个时间,我现在遇到一些困难这个时间,3.2,账单日前不能处理,no
2085,benrenshoucui,2.1,询问最近两天能否处理账单,我们我都是我晚上还,我们我都是我晚上还,3.1,账单日前能处理,yes
1198,benrenshoucui,2.1,询问最近两天能否处理账单,就是还啊今天就能发,就是还啊今天就能发,3.1,账单日前能处理,yes
305,benrenshoucui,2.1,询问最近两天能否处理账单,轻轻不行,轻轻不行,3.2,账单日前不能处理,no
1601,benrenshoucui,2.1,询问最近两天能否处理账单,我知道了好好好我这什么我有什么显示的那个诈骗电话都哪,我知道了好好好我这什么我有什么显示的那个诈骗电话都哪,3.1,账单日前能处理,yes
1266,benrenshoucui,2.1,询问最近两天能否处理账单,嗯嗯是的是的,嗯是的,-99.0,无效语义,invalid
1891,benrenshoucui,2.1,询问最近两天能否处理账单,哦好的好可以,哦好的好可以,3.1,账单日前能处理,yes
155,benrenshoucui,2.1,询问最近两天能否处理账单,处理不了你你你,处理不了你,3.2,账单日前不能处理,no
2053,benrenshoucui,2.1,询问最近两天能否处理账单,不会,不会,-99.0,无效语义,invalid
2128,benrenshoucui,2.1,询问最近两天能否处理账单,哦那行我知道我知道好,哦那行我知道好,3.1,账单日前能处理,yes
1806,benrenshoucui,2.1,询问最近两天能否处理账单,喂呃哦可以啊已经到了是吧,喂呃哦可以啊已经到了是吧,3.1,账单日前能处理,yes
1939,benrenshoucui,2.1,询问最近两天能否处理账单,嗯能处理好好好好,嗯能处理好好,3.1,账单日前能处理,yes
1965,benrenshoucui,2.1,询问最近两天能否处理账单,哦我这两天你还呀今天粘贴就还了,哦我这两天你还呀今天粘贴就还了,3.1,账单日前能处理,yes
185,benrenshoucui,2.1,询问最近两天能否处理账单,嗯暂时处理不了,嗯暂时处理不了,3.2,账单日前不能处理,no
1571,benrenshoucui,2.1,询问最近两天能否处理账单,每天是最后的日期,每天是最后的日期,-99.0,无效语义,invalid
1610,benrenshoucui,2.1,询问最近两天能否处理账单,那你能能能能我回去处理一下吧,那你能我回去处理一下吧,3.1,账单日前能处理,yes
1452,benrenshoucui,2.1,询问最近两天能否处理账单,嗯行行我知道了好的好好我明天处理嗯,嗯行行我知道了好的好好我明天处理嗯,3.1,账单日前能处理,yes
161,benrenshoucui,2.1,询问最近两天能否处理账单,嗯处理不了嗯,嗯处理不了嗯,3.2,账单日前不能处理,no
2218,benrenshoucui,2.1,询问最近两天能否处理账单,呃可以我现在这个这个我知道情况我知道,呃可以我现在这个我知道情况我知道,3.1,账单日前能处理,yes
419,benrenshoucui,2.1,询问最近两天能否处理账单,你你处理不了啊我这两天在卖房子啊,你处理不了啊我这两天在卖房子啊,3.2,账单日前不能处理,no
1845,benrenshoucui,2.1,询问最近两天能否处理账单,没有可以哈,没有可以哈,-99.0,无效语义,invalid
675,benrenshoucui,2.1,询问最近两天能否处理账单,啊那这两天还不能哎,啊那这两天还不能哎,3.2,账单日前不能处理,no
254,benrenshoucui,2.1,询问最近两天能否处理账单,嗯你说什么,嗯你说什么,-99.0,无效语义,invalid
798,benrenshoucui,2.1,询问最近两天能否处理账单,哦好谢谢啊没了,哦好谢谢啊没了,3.1,账单日前能处理,yes
418,benrenshoucui,2.1,询问最近两天能否处理账单,不能处理这两天,不能处理这两天,3.2,账单日前不能处理,no
396,benrenshoucui,2.1,询问最近两天能否处理账单,后天,后天,-99.0,无效语义,invalid
1332,benrenshoucui,2.1,询问最近两天能否处理账单,我知道今天今天今天处理,我知道今天处理,3.1,账单日前能处理,yes
496,benrenshoucui,2.1,询问最近两天能否处理账单,哦哦啊对马上还给忘了,哦啊对马上还给忘了,3.1,账单日前能处理,yes
1910,benrenshoucui,2.1,询问最近两天能否处理账单,啊啊你我啊啊啊你说,啊你我啊啊啊你说,-99.0,无效语义,invalid
969,benrenshoucui,2.1,询问最近两天能否处理账单,嗯好的好的那,嗯好的那,3.1,账单日前能处理,yes
674,benrenshoucui,2.1,询问最近两天能否处理账单,这两天可能也不行,这两天可能也不行,3.2,账单日前不能处理,no
2119,benrenshoucui,2.1,询问最近两天能否处理账单,我今天还了吧没上去了,我今天还了吧没上去了,3.1,账单日前能处理,yes
2097,benrenshoucui,2.1,询问最近两天能否处理账单,好可以好吧,好可以好吧,3.1,账单日前能处理,yes
2197,benrenshoucui,2.1,询问最近两天能否处理账单,啊那我我我一会就马上就还忘忘了马上就弄分钟之内,啊那我一会就马上就还忘了马上就弄分钟之内,3.1,账单日前能处理,yes
1068,benrenshoucui,2.1,询问最近两天能否处理账单,楼主处理,楼主处理,-99.0,无效语义,invalid
1002,benrenshoucui,2.1,询问最近两天能否处理账单,来来来来,来来来来,-99.0,无效语义,invalid
1720,benrenshoucui,2.1,询问最近两天能否处理账单,我马上就搞好马上就去搞好,我马上就搞好马上就去搞好,3.1,账单日前能处理,yes
118,benrenshoucui,2.1,询问最近两天能否处理账单,你不是,你不是,-99.0,无效语义,invalid
2198,benrenshoucui,2.1,询问最近两天能否处理账单,能能能能能没问题好嗯嗯,能能能没问题好嗯,3.1,账单日前能处理,yes
14,benrenshoucui,2.1,询问最近两天能否处理账单,不能还款不到还款,不能还款不到还款,3.2,账单日前不能处理,no
1276,benrenshoucui,2.1,询问最近两天能否处理账单,你说吗,你说吗,-99.0,无效语义,invalid
1009,benrenshoucui,2.1,询问最近两天能否处理账单,喂明天明天明天,喂明天,3.1,账单日前能处理,yes
1414,benrenshoucui,2.1,询问最近两天能否处理账单,阿姨就不能拿啊就就就就就就就我一会就就把这事是啥呀去处理了下嗯嗯,阿姨就不能拿啊就我一会就把这事是啥呀去处理了下嗯,3.1,账单日前能处理,yes
342,benrenshoucui,2.1,询问最近两天能否处理账单,这两天不行这两天有忙这两天忙啊,这两天不行这两天有忙这两天忙啊,3.2,账单日前不能处理,no
843,benrenshoucui,2.1,询问最近两天能否处理账单,不好的账单还清了嗯没提前呢我下午要要手机都不好用啊看不到,不好的账单还清了嗯没提前呢我下午要手机都不好用啊看不到,-99.0,无效语义,invalid
625,benrenshoucui,2.1,询问最近两天能否处理账单,资金周转不过来,资金周转不过来,3.2,账单日前不能处理,no
389,benrenshoucui,2.1,询问最近两天能否处理账单,你是哪,你是哪,-99.0,无效语义,invalid
8,benrenshoucui,2.1,询问最近两天能否处理账单,这个是啊,这个是啊,-99.0,无效语义,invalid
1299,benrenshoucui,2.1,询问最近两天能否处理账单,啊我能那,啊我能那,3.1,账单日前能处理,yes
1844,benrenshoucui,2.1,询问最近两天能否处理账单,哦能处理我忘了忘了,哦能处理我忘了忘了,3.1,账单日前能处理,yes
336,benrenshoucui,2.1,询问最近两天能否处理账单,这两天不行,这两天不行,3.2,账单日前不能处理,no
2196,benrenshoucui,2.1,询问最近两天能否处理账单,可以可以下午处理,可以下午处理,3.1,账单日前能处理,yes
366,benrenshoucui,2.1,询问最近两天能否处理账单,你们处理不是还了吗,你们处理不是还了吗,-99.0,无效语义,invalid
179,benrenshoucui,2.1,询问最近两天能否处理账单,嗯能处理谢谢你啊嗯,嗯能处理谢谢你啊嗯,3.1,账单日前能处理,yes
1312,benrenshoucui,2.1,询问最近两天能否处理账单,喂现在麻烦了的吧,喂现在麻烦了的吧,-99.0,无效语义,invalid
1042,benrenshoucui,2.1,询问最近两天能否处理账单,好嘞知道了,好嘞知道了,3.1,账单日前能处理,yes
138,benrenshoucui,2.1,询问最近两天能否处理账单,想让我去不能,想让我去不能,3.2,账单日前不能处理,no
2185,benrenshoucui,2.1,询问最近两天能否处理账单,嗯可以的啊,嗯可以的啊,3.1,账单日前能处理,yes
1155,benrenshoucui,2.1,询问最近两天能否处理账单,喂可以的,喂可以的,3.1,账单日前能处理,yes
1953,benrenshoucui,2.1,询问最近两天能否处理账单,对吧,对吧,-99.0,无效语义,invalid
545,benrenshoucui,2.1,询问最近两天能否处理账单,这样子好,这样子好,-99.0,无效语义,invalid
1093,benrenshoucui,2.1,询问最近两天能否处理账单,呃西号啊现在上元,呃西号啊现在上元,-99.0,无效语义,invalid
